English Name_Nom anglais,French Name_Nom français,Sort Order_Ordre de tri,Scientific Name_Nom scientifique,Survey_Relevé,Year_Année,Annual Index_Indice annuel,Lower 95% Credible Limit_Limite inférieure crédible de 95%,Upper 95% Credible Limit_Limite supérieure crédible de 95%
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1983,2.1912969,1.893243752,2.540366776
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1984,2.137574247,1.855046163,2.471344531
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1985,2.089295947,1.810089838,2.409400313
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1986,2.046196845,1.775234382,2.352115533
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1987,2.007508206,1.751435932,2.29731718
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1988,1.971770813,1.725925857,2.249252355
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1989,1.945100555,1.704729481,2.216350205
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1990,1.922293998,1.691268373,2.189789392
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1991,1.904710451,1.680593794,2.166233502
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1992,1.896039533,1.676180834,2.14924465
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1993,1.888169194,1.675349234,2.138025538
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1994,1.885277068,1.675829346,2.127875116
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1995,1.882820276,1.681959343,2.123759501
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1996,1.879766349,1.676885947,2.118330975
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1997,1.874859367,1.677030125,2.108814727
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1998,1.865084184,1.679534983,2.092072744
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,1999,1.852240853,1.673399282,2.074071415
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2000,1.841405209,1.663341707,2.055837681
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2001,1.831412929,1.644439379,2.047314519
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2002,1.825516183,1.630684532,2.045243092
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2003,1.828032979,1.626977567,2.054766647
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2004,1.836277373,1.634265137,2.065533797
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2005,1.856218859,1.65265098,2.090897034
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2006,1.885100131,1.689581284,2.116624886
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2007,1.921232313,1.727766036,2.154318077
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2008,1.95403125,1.753417252,2.194678545
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2009,1.979562711,1.764948414,2.235707737
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2010,1.989464926,1.77111846,2.250675985
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2011,1.981446344,1.764134469,2.236049451
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2012,1.961671631,1.750081353,2.211479639
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2013,1.929894534,1.723046471,2.180355251
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2014,1.8919688,1.684948095,2.146255312
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2015,1.850089412,1.62445358,2.122959012
Willet,Chevalier semipalmé,524,Tringa semipalmata,BBS,2016,1.800346648,1.549132691,2.102881932
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1974,0.623872051,0.48943917,0.758777151
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1975,0.629721028,0.50322732,0.757628738
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1976,0.63413545,0.518712877,0.757955159
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1977,0.639545558,0.532460057,0.756209798
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1978,0.645982192,0.544497437,0.752883091
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1979,0.652444991,0.557044169,0.753705017
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1980,0.658490133,0.5676252,0.755594678
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1981,0.665323758,0.578475326,0.758224925
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1982,0.671463105,0.588880332,0.757791787
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1983,0.677625709,0.599725733,0.759233343
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1984,0.684744094,0.610305073,0.763883198
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1985,0.690305335,0.618571926,0.767269227
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1986,0.695971104,0.6250001,0.77509449
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1987,0.701795152,0.631256741,0.78013683
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1988,0.70768988,0.638534035,0.78725126
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1989,0.71268472,0.645007908,0.792986629
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1990,0.717679744,0.650861444,0.796710247
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1991,0.721896213,0.655371556,0.801018242
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1992,0.726165685,0.660578453,0.804054305
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1993,0.729978042,0.664428726,0.808617428
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1994,0.733860025,0.668542254,0.813988734
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1995,0.737140011,0.671144315,0.818289038
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1996,0.741085714,0.675534212,0.823111866
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1997,0.744873955,0.677754123,0.827449963
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1998,0.748997234,0.680615397,0.831239916
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,1999,0.753436928,0.68405649,0.837723765
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2000,0.757397704,0.685909375,0.843368857
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2001,0.76103294,0.687770264,0.849876878
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2002,0.765010295,0.689352039,0.85560949
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2003,0.768197081,0.691255153,0.863046235
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2004,0.771124159,0.691681621,0.868128446
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2005,0.773159016,0.691188428,0.869770234
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2006,0.775317709,0.689758823,0.87298053
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2007,0.776357621,0.689125242,0.876431276
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2008,0.776465577,0.685244115,0.878855573
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2009,0.776345765,0.682354045,0.882296804
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2010,0.775808481,0.676830883,0.887144447
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2011,0.775223918,0.667916574,0.892252587
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2012,0.774448469,0.65894463,0.895646777
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2013,0.772543537,0.646756123,0.901648704
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2014,0.771072136,0.634165566,0.911173928
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2015,0.770932069,0.618288731,0.923264312
Greater Yellowlegs,Grand Chevalier,527,Tringa melanoleuca,Shorebird,2016,0.770370657,0.600634519,0.93543776
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1970,2.042787072,1.213938577,3.795801715
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1971,2.027175301,1.283967653,3.593003603
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1972,2.018211373,1.321535515,3.405461263
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1973,2.01674197,1.34273342,3.281201307
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1974,2.005927556,1.363227763,3.204425148
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1975,1.996560303,1.378868372,3.156042137
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1976,1.988504535,1.397214065,3.125761572
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1977,1.974997399,1.390941653,3.072090693
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1978,1.963221115,1.383040126,3.023617232
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1979,1.948087682,1.369956423,2.969965518
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1980,1.908455679,1.342770571,2.929835513
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1981,1.875310056,1.315881094,2.845598339
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1982,1.826992517,1.288579302,2.769004147
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1983,1.776842186,1.249618365,2.678791901
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1984,1.7098617,1.204564445,2.592148918
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1985,1.635517259,1.15372179,2.472965386
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1986,1.551975326,1.101036127,2.344359702
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1987,1.459143446,1.049907475,2.181208913
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1988,1.366532571,0.996339049,2.021481199
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1989,1.276521448,0.935394258,1.854324559
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1990,1.189547506,0.877127535,1.733613277
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1991,1.113195274,0.824463023,1.620824385
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1992,1.052788528,0.779896087,1.535109928
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1993,1.007646594,0.742856125,1.465733043
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1994,0.980694543,0.722170023,1.429087621
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1995,0.973094604,0.721366466,1.421652313
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1996,0.985436839,0.728562617,1.431834084
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1997,1.019692841,0.758136617,1.476857965
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1998,1.071616396,0.798307679,1.552434144
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,1999,1.145214181,0.856412612,1.653675512
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2000,1.235247497,0.924079171,1.776008348
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2001,1.336256381,0.992585495,1.921701275
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2002,1.445967217,1.067054724,2.074557624
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2003,1.561602621,1.146537381,2.242627225
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2004,1.678085128,1.230785485,2.428321829
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2005,1.794436154,1.320415083,2.598604761
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2006,1.910286925,1.40798542,2.775939837
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2007,2.026564643,1.501046311,2.951538788
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2008,2.142323838,1.582831625,3.104074314
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2009,2.259334013,1.664133303,3.29413584
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2010,2.379490602,1.754559063,3.490857175
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2011,2.509844504,1.857330691,3.686343721
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2012,2.648409001,1.950493039,3.950553049
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2013,2.798308373,2.032969225,4.190269612
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2014,2.958411127,2.114302556,4.465661147
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2015,3.109205379,2.173568927,4.825032571
Wilson's Phalarope,Phalarope de Wilson,531,Phalaropus tricolor,BBS,2016,3.269797359,2.193697979,5.277858791
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1970,374110.7712,130337.4049,1179570.167
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1971,393071.393,147854.6406,1192537.378
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1972,411578.6286,163571.7441,1214232.6
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1973,432095.4491,177709.3,1251008.041
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1974,450914.1072,186790.2295,1299219.921
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1975,471891.9477,196654.1385,1336562.57
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1976,488322.3282,204884.3899,1392054.908
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1977,503511.4572,212132.4079,1428157.811
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1978,517397.4313,215765.2721,1475252.316
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1979,528820.2952,219919.5682,1516162.066
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1980,539535.927,222730.1182,1543112.773
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1981,549655.4401,224547.0074,1591419.771
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1982,555272.9032,227003.1871,1616154.201
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1983,560113.6615,228599.6169,1623922.603
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1984,561655.6349,228582.3144,1631873.614
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1985,564318.9769,229215.0836,1641946.389
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1986,567002.716,227109.5761,1639424.914
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1987,567661.9309,226702.2048,1654870.506
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1988,566060.3676,225754.7061,1669098.552
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1989,564923.7042,223704.9112,1658185.006
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1990,561805.5431,221290.1943,1662823.835
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1991,559088.8197,220479.2563,1639612.831
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1992,557384.5719,219800.8461,1609200.46
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1993,555210.3532,219987.4605,1579771.818
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1994,553080.1878,221174.9019,1557727.713
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1995,551702.1689,221504.1137,1535090.258
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1996,549953.1343,224086.817,1521432.199
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1997,548442.1862,225753.7312,1512407.531
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1998,548994.1027,228150.2347,1510258.034
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,1999,549977.598,230569.303,1504949.034
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2000,552094.9865,233234.7904,1512112.931
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2001,556700.0623,237276.3347,1527269.296
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2002,561617.0434,242094.9978,1531022.264
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2003,566281.2552,246057.7796,1536259.744
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2004,570851.3779,248247.4503,1545166.231
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2005,574426.7713,250431.4022,1563230.163
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2006,580818.2055,255193.0261,1585954.509
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2007,586313.3832,255778.0117,1595025.788
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2008,592408.8803,255151.8869,1614220.51
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2009,596138.2227,255410.8911,1638151.2
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2010,596500.33,253257.2684,1672336.319
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2011,599550.9532,248326.6273,1711353.694
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2012,599344.1169,240085.3532,1764327.467
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2013,598180.5707,231381.6931,1850242.83
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2014,596057.8259,219674.4806,1940024.321
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2015,592568.5937,204213.556,2045647.798
Common Murre,Guillemot marmette,542,Uria aalge,Colony Counts Atlantic,2016,590203.6647,187765.927,2185357.964
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1978,8938.695323,6519.661566,12383.97857
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1979,9039.84832,6725.858147,12320.9229
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1980,9129.77492,6830.18366,12451.2029
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1981,9222.341488,6848.21012,12685.77312
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1982,9293.10638,6834.90181,12954.46887
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1983,9358.747525,6819.009686,13271.34212
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1984,9405.420771,6759.308358,13512.00564
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1985,9447.424515,6698.668812,13904.17115
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1986,9488.46009,6663.498257,14288.78252
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1987,9528.547876,6606.678676,14626.709
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1988,9555.904053,6586.550634,14894.27249
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1989,9581.692951,6556.302278,15176.18059
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1990,9602.974174,6523.094695,15377.59435
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1991,9620.727648,6494.357216,15516.33807
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1992,9627.987702,6478.713625,15593.19988
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1993,9639.195512,6478.362805,15636.71096
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1994,9644.190873,6492.909068,15684.83442
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1995,9644.006671,6505.300826,15668.5348
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1996,9650.566107,6519.93138,15616.62065
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1997,9652.257945,6566.831519,15535.12099
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1998,9657.656535,6626.089608,15398.77964
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,1999,9663.826095,6691.350198,15219.7296
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2000,9667.011268,6765.52799,15056.46668
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2001,9676.997094,6872.018199,14801.31196
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2002,9684.822091,6966.405005,14476.59601
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2003,9685.929466,7066.661074,14216.63072
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2004,9705.199896,7181.185487,13931.21976
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2005,9698.377981,7314.312627,13513.9579
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2006,9697.950202,7340.330659,13340.37058
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2007,9712.927675,7357.136505,13187.12995
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2008,9713.314619,7346.93494,13247.52676
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2009,9685.794088,7234.779758,13445.70161
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2010,9677.067401,6950.261774,13877.93609
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2011,9658.487749,6529.437526,14572.26357
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2012,9610.037945,6042.013607,15665.47049
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2013,9577.684352,5482.449209,16953.44891
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2014,9522.537437,4862.301684,18749.35601
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2015,9473.990973,4299.486567,20902.3707
Thick-billed Murre,Guillemot de Brünnich,543,Uria lomvia,Colony Counts Atlantic,2016,9434.061687,3709.692977,23880.02317
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1970,8159.351595,4681.173092,13823.99738
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1971,7785.490888,4769.170966,12594.8842
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1972,7441.286237,4798.214495,11601.17095
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1973,7164.525901,4697.330598,10925.89612
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1974,6912.017053,4588.858807,10486.83895
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1975,6747.6259,4484.37216,10152.69358
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1976,6633.39129,4393.535294,9969.608724
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1977,6580.752516,4312.802584,9924.846539
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1978,6581.432621,4321.835032,10030.31736
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1979,6651.118002,4377.999233,10141.97504
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1980,6829.335771,4535.141511,10397.71638
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1981,7113.249024,4744.38558,10785.87643
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1982,7504.452186,4971.234439,11355.38198
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1983,7996.085679,5220.074409,12174.74494
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1984,8569.871512,5461.72668,13289.55329
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1985,9234.060619,5746.726717,14619.71187
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1986,9936.459305,6097.322449,16174.88317
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1987,10764.69446,6512.112546,17709.53809
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1988,11627.30992,7020.726584,19252.18981
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1989,12602.537,7599.563982,20713.66082
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1990,13662.6633,8215.934225,22477.12553
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1991,14751.72314,8920.851052,24241.18302
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1992,15926.53642,9630.236262,26319.20965
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1993,17297.9026,10317.7916,28617.37712
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1994,18775.48566,11264.07075,30836.51734
Razorbill,Petit Pingouin,544,Alca torda,Colony Counts Atlantic,1995,20501.73438,12540.55956,33135.44327
