date,value,market
2016-11-08,18332.74,Dow Jones
2016-11-09,18589.69,Dow Jones
2016-11-10,18807.88,Dow Jones
2016-11-11,18847.66,Dow Jones
2016-11-14,18868.69,Dow Jones
2016-11-15,18923.06,Dow Jones
2016-11-16,18868.14,Dow Jones
2016-11-17,18903.82,Dow Jones
2016-11-18,18867.93,Dow Jones
2016-11-21,18956.69,Dow Jones
2016-11-22,19023.87,Dow Jones
2016-11-23,19083.18,Dow Jones
2016-11-25,19152.14,Dow Jones
2016-11-28,19097.9,Dow Jones
2016-11-29,19121.6,Dow Jones
2016-11-30,19123.58,Dow Jones
2016-12-01,19191.93,Dow Jones
2016-12-02,19170.42,Dow Jones
2016-12-05,19216.24,Dow Jones
2016-12-06,19251.78,Dow Jones
2016-12-07,19549.62,Dow Jones
2016-12-08,19614.81,Dow Jones
2016-12-09,19756.85,Dow Jones
2016-12-12,19796.43,Dow Jones
2016-12-13,19911.21,Dow Jones
2016-12-14,19792.53,Dow Jones
2016-12-15,19852.24,Dow Jones
2016-12-16,19843.41,Dow Jones
2016-12-19,19883.06,Dow Jones
2016-12-20,19974.62,Dow Jones
2016-12-21,19941.96,Dow Jones
2016-12-22,19918.88,Dow Jones
2016-12-23,19933.81,Dow Jones
2016-12-27,19945.04,Dow Jones
2016-12-28,19833.68,Dow Jones
2016-12-29,19819.78,Dow Jones
2016-12-30,19762.6,Dow Jones
2017-01-03,19881.76,Dow Jones
2017-01-04,19942.16,Dow Jones
2017-01-05,19899.29,Dow Jones
2017-01-06,19963.8,Dow Jones
2017-01-09,19887.38,Dow Jones
2017-01-10,19855.53,Dow Jones
2017-01-11,19954.28,Dow Jones
2017-01-12,19891,Dow Jones
2017-01-13,19885.73,Dow Jones
2017-01-17,19826.77,Dow Jones
2017-01-18,19804.72,Dow Jones
2017-01-19,19732.4,Dow Jones
2017-01-20,19827.25,Dow Jones
2017-01-23,19799.85,Dow Jones
2017-01-24,19912.71,Dow Jones
2017-01-25,20068.51,Dow Jones
2017-01-26,20100.91,Dow Jones
2017-01-27,20093.78,Dow Jones
2017-01-30,19971.13,Dow Jones
2017-01-31,19864.09,Dow Jones
2017-02-01,19890.94,Dow Jones
2017-02-02,19884.91,Dow Jones
2017-02-03,20071.46,Dow Jones
2017-02-06,20052.42,Dow Jones
2017-02-07,20090.29,Dow Jones
2017-02-08,20054.34,Dow Jones
2017-02-09,20172.4,Dow Jones
2017-02-10,20269.37,Dow Jones
2017-02-13,20412.16,Dow Jones
2017-02-14,20504.41,Dow Jones
2017-02-15,20611.86,Dow Jones
2017-02-16,20619.77,Dow Jones
2017-02-17,20624.05,Dow Jones
2017-02-21,20743,Dow Jones
2017-02-22,20775.6,Dow Jones
2017-02-23,20810.32,Dow Jones
2017-02-24,20821.76,Dow Jones
2017-02-27,20837.44,Dow Jones
2017-02-28,20812.24,Dow Jones
2017-03-01,21115.55,Dow Jones
2017-03-02,21002.97,Dow Jones
2017-03-03,21005.71,Dow Jones
2017-03-06,20954.34,Dow Jones
2017-03-07,20924.76,Dow Jones
2017-03-08,20855.73,Dow Jones
2017-03-09,20858.19,Dow Jones
2017-03-10,20902.98,Dow Jones
2017-03-13,20881.48,Dow Jones
2017-03-14,20837.37,Dow Jones
2017-03-15,20950.1,Dow Jones
2017-03-16,20934.55,Dow Jones
2017-03-17,20914.62,Dow Jones
2017-03-20,20905.86,Dow Jones
2017-03-21,20668.01,Dow Jones
2017-03-22,20661.3,Dow Jones
2017-03-23,20656.58,Dow Jones
2017-03-24,20596.72,Dow Jones
2017-03-27,20550.98,Dow Jones
2017-03-28,20701.5,Dow Jones
2017-03-29,20659.32,Dow Jones
2017-03-30,20728.49,Dow Jones
2017-03-31,20663.22,Dow Jones
2017-04-03,20650.21,Dow Jones
2017-04-04,20689.24,Dow Jones
2017-04-05,20648.15,Dow Jones
2017-04-06,20662.95,Dow Jones
2017-04-07,20656.1,Dow Jones
2017-04-10,20658.02,Dow Jones
2017-04-11,20651.3,Dow Jones
2017-04-12,20591.86,Dow Jones
2017-04-13,20453.25,Dow Jones
2017-04-17,20636.92,Dow Jones
2017-04-18,20523.28,Dow Jones
2017-04-19,20404.49,Dow Jones
2017-04-20,20578.71,Dow Jones
2017-04-21,20547.76,Dow Jones
2017-04-24,20763.89,Dow Jones
2017-04-25,20996.12,Dow Jones
2017-04-26,20975.09,Dow Jones
2017-04-27,20981.33,Dow Jones
2017-04-28,20940.51,Dow Jones
2017-05-01,20913.46,Dow Jones
2017-05-02,20949.89,Dow Jones
2017-05-03,20957.9,Dow Jones
2017-05-04,20951.47,Dow Jones
2017-05-05,21006.94,Dow Jones
2017-05-08,21012.28,Dow Jones
2017-05-09,20975.78,Dow Jones
2017-05-10,20943.11,Dow Jones
2017-05-11,20919.42,Dow Jones
2017-05-12,20896.61,Dow Jones
2017-05-15,20981.94,Dow Jones
2017-05-16,20979.75,Dow Jones
2017-05-17,20606.93,Dow Jones
2017-05-18,20663.02,Dow Jones
2017-05-19,20804.84,Dow Jones
2017-05-22,20894.83,Dow Jones
2017-05-23,20937.91,Dow Jones
2017-05-24,21012.42,Dow Jones
2017-05-25,21082.95,Dow Jones
2017-05-26,21080.28,Dow Jones
2017-05-30,21029.47,Dow Jones
2017-05-31,21008.65,Dow Jones
2017-06-01,21144.18,Dow Jones
2017-06-02,21206.29,Dow Jones
2017-06-05,21184.04,Dow Jones
2017-06-06,21136.23,Dow Jones
2017-06-07,21173.69,Dow Jones
2017-06-08,21182.53,Dow Jones
2017-06-09,21271.97,Dow Jones
2017-06-12,21235.67,Dow Jones
2017-06-13,21328.47,Dow Jones
2017-06-14,21374.56,Dow Jones
2017-06-15,21359.9,Dow Jones
2017-06-16,21384.28,Dow Jones
2017-06-19,21528.99,Dow Jones
2017-06-20,21467.14,Dow Jones
2017-06-21,21410.03,Dow Jones
2017-06-22,21397.29,Dow Jones
2017-06-23,21394.76,Dow Jones
2017-06-26,21409.55,Dow Jones
2017-06-27,21310.66,Dow Jones
2017-06-28,21454.61,Dow Jones
2017-06-29,21287.03,Dow Jones
2017-06-30,21349.63,Dow Jones
2017-07-03,21479.27,Dow Jones
2017-07-05,21478.17,Dow Jones
2017-07-06,21320.04,Dow Jones
2017-07-07,21414.34,Dow Jones
2017-07-10,21408.52,Dow Jones
2017-07-11,21409.07,Dow Jones
2017-07-12,21532.14,Dow Jones
2017-07-13,21553.09,Dow Jones
2017-07-14,21637.74,Dow Jones
2017-07-17,21629.72,Dow Jones
2017-07-18,21574.73,Dow Jones
2017-07-19,21640.75,Dow Jones
2017-07-20,21611.78,Dow Jones
2017-07-21,21580.07,Dow Jones
2017-07-24,21513.17,Dow Jones
2017-07-25,21613.43,Dow Jones
2017-07-26,21711.01,Dow Jones
2017-07-27,21796.55,Dow Jones
2017-07-28,21830.31,Dow Jones
2017-07-31,21891.12,Dow Jones
2017-08-01,21963.92,Dow Jones
2017-08-02,22016.24,Dow Jones
2017-08-03,22026.1,Dow Jones
2017-08-04,22092.81,Dow Jones
2017-08-07,22118.42,Dow Jones
2017-08-08,22085.34,Dow Jones
2017-08-09,22048.7,Dow Jones
2017-08-10,21844.01,Dow Jones
2017-08-11,21858.32,Dow Jones
2017-08-14,21993.71,Dow Jones
2017-08-15,21998.99,Dow Jones
2017-08-16,22024.87,Dow Jones
2017-08-17,21750.73,Dow Jones
2017-08-18,21674.51,Dow Jones
2017-08-21,21703.75,Dow Jones
2017-08-22,21899.89,Dow Jones
2017-08-23,21812.09,Dow Jones
2017-08-24,21783.4,Dow Jones
2017-08-25,21813.67,Dow Jones
2017-08-28,21808.4,Dow Jones
2017-08-29,21865.37,Dow Jones
2017-08-30,21892.43,Dow Jones
2017-08-31,21948.1,Dow Jones
2017-09-01,21987.56,Dow Jones
2017-09-05,21753.31,Dow Jones
2017-09-06,21807.64,Dow Jones
2017-09-07,21784.78,Dow Jones
2017-09-08,21797.79,Dow Jones
2017-09-11,22057.37,Dow Jones
2017-09-12,22118.86,Dow Jones
2017-09-13,22158.18,Dow Jones
2017-09-14,22203.48,Dow Jones
2017-09-15,22268.34,Dow Jones
2017-09-18,22331.35,Dow Jones
2017-09-19,22370.8,Dow Jones
2017-09-20,22412.59,Dow Jones
2017-09-21,22359.23,Dow Jones
2017-09-22,22349.59,Dow Jones
2017-09-25,22296.09,Dow Jones
2017-09-26,22284.32,Dow Jones
2017-09-27,22340.71,Dow Jones
2017-09-28,22381.2,Dow Jones
2017-09-29,22405.09,Dow Jones
2017-10-02,22557.6,Dow Jones
2017-10-03,22641.67,Dow Jones
2017-10-04,22661.64,Dow Jones
2017-10-05,22775.39,Dow Jones
2017-10-06,22773.67,Dow Jones
2017-10-09,22761.07,Dow Jones
2017-10-10,22830.68,Dow Jones
2017-10-11,22872.89,Dow Jones
2017-10-12,22841.01,Dow Jones
2017-10-13,22871.72,Dow Jones
2017-10-16,22956.96,Dow Jones
2017-10-17,22997.44,Dow Jones
2017-10-18,23157.6,Dow Jones
2017-10-19,23163.04,Dow Jones
2017-10-20,23328.63,Dow Jones
2017-10-23,23273.96,Dow Jones
2017-10-24,23441.76,Dow Jones
2017-10-25,23329.46,Dow Jones
2017-10-26,23400.86,Dow Jones
2017-10-27,23434.19,Dow Jones
2017-10-30,23348.74,Dow Jones
2017-10-31,23377.24,Dow Jones
2017-11-01,23435.01,Dow Jones
2017-11-02,23516.26,Dow Jones
2017-11-03,23539.19,Dow Jones
2017-11-06,23548.42,Dow Jones
2017-11-07,23557.23,Dow Jones
2017-11-08,23563.36,Dow Jones
2017-11-09,23461.94,Dow Jones
2017-11-10,23422.21,Dow Jones
2017-11-13,23439.7,Dow Jones
2017-11-14,23409.47,Dow Jones
2017-11-15,23271.28,Dow Jones
2017-11-16,23458.36,Dow Jones
2017-11-17,23358.24,Dow Jones
2017-11-20,23430.33,Dow Jones
2017-11-21,23590.83,Dow Jones
2017-11-22,23526.18,Dow Jones
2017-11-24,23557.99,Dow Jones
2017-11-27,23580.78,Dow Jones
2017-11-28,23836.71,Dow Jones
2017-11-29,23940.68,Dow Jones
2017-11-30,24272.35,Dow Jones
2017-12-01,24231.59,Dow Jones
2017-12-04,24290.05,Dow Jones
2017-12-05,24180.64,Dow Jones
2017-12-06,24140.91,Dow Jones
2017-12-07,24211.48,Dow Jones
2017-12-08,24329.16,Dow Jones
2017-12-11,24386.03,Dow Jones
2017-12-12,24504.8,Dow Jones
2017-12-13,24585.43,Dow Jones
2017-12-14,24508.66,Dow Jones
2017-12-15,24651.74,Dow Jones
2017-12-18,24792.2,Dow Jones
2017-12-19,24754.75,Dow Jones
2017-12-20,24726.65,Dow Jones
2017-12-21,24782.29,Dow Jones
2017-12-22,24754.06,Dow Jones
2017-12-26,24746.21,Dow Jones
2017-12-27,24774.3,Dow Jones
2017-12-28,24837.51,Dow Jones
2017-12-29,24719.22,Dow Jones
2018-01-02,24824.01,Dow Jones
2018-01-03,24922.68,Dow Jones
2018-01-04,25075.13,Dow Jones
2018-01-05,25295.87,Dow Jones
2018-01-08,25283,Dow Jones
2018-01-09,25385.8,Dow Jones
2018-01-10,25369.13,Dow Jones
2018-01-11,25574.73,Dow Jones
2018-01-12,25803.19,Dow Jones
2018-01-16,25792.86,Dow Jones
2018-01-17,26115.65,Dow Jones
2018-01-18,26017.81,Dow Jones
2018-01-19,26071.72,Dow Jones
2018-01-22,26214.6,Dow Jones
2018-01-23,26210.81,Dow Jones
2018-01-24,26252.12,Dow Jones
2018-01-25,26392.79,Dow Jones
2018-01-26,26616.71,Dow Jones
2018-01-29,26439.48,Dow Jones
2018-01-30,26076.89,Dow Jones
2018-01-31,26149.39,Dow Jones
2018-02-01,26186.71,Dow Jones
2018-02-02,25520.96,Dow Jones
2018-02-05,24345.75,Dow Jones
2018-02-06,24912.77,Dow Jones
2018-02-07,24893.35,Dow Jones
2018-02-08,23860.46,Dow Jones
2018-02-09,24190.9,Dow Jones
2018-02-12,24601.27,Dow Jones
2018-02-13,24640.45,Dow Jones
2018-02-14,24893.49,Dow Jones
2018-02-15,25200.37,Dow Jones
2018-02-16,25219.38,Dow Jones
2018-02-20,24964.75,Dow Jones
2018-02-21,24797.78,Dow Jones
2018-02-22,24962.48,Dow Jones
2018-02-23,25309.99,Dow Jones
2018-02-26,25709.27,Dow Jones
2018-02-27,25410.03,Dow Jones
2018-02-28,25029.2,Dow Jones
2018-03-01,24608.98,Dow Jones
2018-03-02,24538.06,Dow Jones
2018-03-05,24874.76,Dow Jones
2018-03-06,24884.12,Dow Jones
2018-03-07,24801.36,Dow Jones
2018-03-08,24895.21,Dow Jones
2018-03-09,25335.74,Dow Jones
2018-03-12,25178.61,Dow Jones
2018-03-13,25007.03,Dow Jones
2018-03-14,24758.12,Dow Jones
2018-03-15,24873.66,Dow Jones
2018-03-16,24946.51,Dow Jones
2018-03-19,24610.91,Dow Jones
2018-03-20,24727.27,Dow Jones
2018-03-21,24682.31,Dow Jones
2018-03-22,23957.89,Dow Jones
2018-03-23,23533.2,Dow Jones
2018-03-26,24202.6,Dow Jones
2018-03-27,23857.71,Dow Jones
2018-03-28,23848.42,Dow Jones
2018-03-29,24103.11,Dow Jones
2018-04-02,23644.19,Dow Jones
2018-04-03,24033.36,Dow Jones
2018-04-04,24264.3,Dow Jones
2018-04-05,24505.22,Dow Jones
2018-04-06,23932.76,Dow Jones
2018-04-09,23979.1,Dow Jones
2018-04-10,24408,Dow Jones
2018-04-11,24189.45,Dow Jones
2018-04-12,24483.05,Dow Jones
2018-04-13,24360.14,Dow Jones
2018-04-16,24573.04,Dow Jones
2018-04-17,24786.63,Dow Jones
2018-04-18,24748.07,Dow Jones
2018-04-19,24664.89,Dow Jones
2018-04-20,24462.94,Dow Jones
2018-04-23,24448.69,Dow Jones
2018-04-24,24024.13,Dow Jones
2018-04-25,24083.83,Dow Jones
2018-04-26,24322.34,Dow Jones
2018-04-27,24311.19,Dow Jones
2018-04-30,24163.15,Dow Jones
2018-05-01,24099.05,Dow Jones
2018-05-02,23924.98,Dow Jones
2018-05-03,23930.15,Dow Jones
2018-05-04,24262.51,Dow Jones
2018-05-07,24357.32,Dow Jones
2018-05-08,24360.21,Dow Jones
2018-05-09,24542.54,Dow Jones
2018-05-10,24739.53,Dow Jones
2018-05-11,24831.17,Dow Jones
2018-05-14,24899.41,Dow Jones
2018-05-15,24706.41,Dow Jones
2018-05-16,24768.93,Dow Jones
2018-05-17,24713.98,Dow Jones
2018-05-18,24715.09,Dow Jones
2018-05-21,25013.29,Dow Jones
2018-05-22,24834.41,Dow Jones
2018-05-23,24886.81,Dow Jones
2018-05-24,24811.76,Dow Jones
2018-05-25,24753.09,Dow Jones
2018-05-29,24361.45,Dow Jones
2018-05-30,24667.78,Dow Jones
2018-05-31,24415.84,Dow Jones
2018-06-01,24635.21,Dow Jones
2018-06-04,24813.69,Dow Jones
2018-06-05,24799.98,Dow Jones
2018-06-06,25146.39,Dow Jones
2018-06-07,25241.41,Dow Jones
2018-06-08,25316.53,Dow Jones
2018-06-11,25322.31,Dow Jones
2018-06-12,25320.73,Dow Jones
2018-06-13,25201.2,Dow Jones
2018-06-14,25175.31,Dow Jones
2018-06-15,25090.48,Dow Jones
2018-06-18,24987.47,Dow Jones
2018-06-19,24700.21,Dow Jones
2018-06-20,24657.8,Dow Jones
2018-06-21,24461.7,Dow Jones
2018-06-22,24580.89,Dow Jones
2018-06-25,24252.8,Dow Jones
2018-06-26,24283.11,Dow Jones
2018-06-27,24117.59,Dow Jones
2018-06-28,24216.05,Dow Jones
2018-06-29,24271.41,Dow Jones
2018-07-02,24307.18,Dow Jones
2018-07-03,24174.82,Dow Jones
2018-07-05,24356.74,Dow Jones
2018-07-06,24456.48,Dow Jones
2018-07-09,24776.59,Dow Jones
2018-07-10,24919.66,Dow Jones
2018-07-11,24700.45,Dow Jones
2018-07-12,24924.89,Dow Jones
2018-07-13,25019.41,Dow Jones
2018-07-16,25064.36,Dow Jones
2018-07-17,25119.89,Dow Jones
2018-07-18,25199.29,Dow Jones
2018-07-19,25064.5,Dow Jones
2018-07-20,25058.12,Dow Jones
2018-07-23,25044.29,Dow Jones
2018-07-24,25241.94,Dow Jones
2018-07-25,25414.1,Dow Jones
2018-07-26,25527.07,Dow Jones
2018-07-27,25451.06,Dow Jones
2018-07-30,25306.83,Dow Jones
2018-07-31,25415.19,Dow Jones
2018-08-01,25333.82,Dow Jones
2018-08-02,25326.16,Dow Jones
2018-08-03,25462.58,Dow Jones
2018-08-06,25502.18,Dow Jones
2018-08-07,25628.91,Dow Jones
2018-08-08,25583.75,Dow Jones
2018-08-09,25509.23,Dow Jones
2018-08-10,25313.14,Dow Jones
2018-08-13,25187.7,Dow Jones
2018-08-14,25299.92,Dow Jones
2018-08-15,25162.41,Dow Jones
2018-08-16,25558.73,Dow Jones
2018-08-17,25669.32,Dow Jones
2018-08-20,25758.69,Dow Jones
2018-08-21,25822.29,Dow Jones
2018-08-22,25733.6,Dow Jones
2018-08-23,25656.98,Dow Jones
2018-08-24,25790.35,Dow Jones
2018-08-27,26049.64,Dow Jones
2018-08-28,26064.02,Dow Jones
2018-08-29,26124.57,Dow Jones
2018-08-30,25986.92,Dow Jones
2018-08-31,25964.82,Dow Jones
2018-09-04,25952.48,Dow Jones
2018-09-05,25974.99,Dow Jones
2018-09-06,25995.87,Dow Jones
2018-09-07,25916.54,Dow Jones
2018-09-10,25857.07,Dow Jones
2018-09-11,25971.06,Dow Jones
2018-09-12,25998.92,Dow Jones
2018-09-13,26145.99,Dow Jones
2018-09-14,26154.67,Dow Jones
2018-09-17,26062.12,Dow Jones
2018-09-18,26246.96,Dow Jones
2018-09-19,26405.76,Dow Jones
2018-09-20,26656.98,Dow Jones
2018-09-21,26743.5,Dow Jones
2018-09-24,26562.05,Dow Jones
2018-09-25,26492.21,Dow Jones
2018-09-26,26385.28,Dow Jones
2018-09-27,26439.93,Dow Jones
2018-09-28,26458.31,Dow Jones
2018-10-01,26651.21,Dow Jones
2018-10-02,26773.94,Dow Jones
2018-10-03,26828.39,Dow Jones
2018-10-04,26627.48,Dow Jones
2018-10-05,26447.05,Dow Jones
2018-10-09,26430.57,Dow Jones
2018-10-10,25598.74,Dow Jones
2018-10-11,25052.83,Dow Jones
2018-10-12,25339.99,Dow Jones
2018-10-15,25250.55,Dow Jones
2018-10-16,25798.42,Dow Jones
2018-10-17,25706.68,Dow Jones
2018-10-18,25379.45,Dow Jones
2018-10-19,25444.34,Dow Jones
2018-10-22,25317.41,Dow Jones
2018-10-23,25191.43,Dow Jones
2018-10-24,24583.42,Dow Jones
2018-10-25,24984.55,Dow Jones
2018-10-26,24688.31,Dow Jones
2018-10-29,24442.92,Dow Jones
2018-10-30,24874.64,Dow Jones
2018-10-31,25115.76,Dow Jones
2018-11-01,25380.74,Dow Jones
2018-11-02,25270.83,Dow Jones
2018-11-05,25461.7,Dow Jones
2018-11-06,25635.01,Dow Jones
2018-11-07,26180.3,Dow Jones
2018-11-08,26191.22,Dow Jones
2018-11-09,25989.3,Dow Jones
2018-11-13,25286.49,Dow Jones
2018-11-14,25080.5,Dow Jones
2018-11-15,25289.27,Dow Jones
2018-11-16,25413.22,Dow Jones
2018-11-19,25017.44,Dow Jones
2018-11-20,24465.64,Dow Jones
2018-11-21,24464.69,Dow Jones
2018-11-23,24285.95,Dow Jones
2018-11-26,24640.24,Dow Jones
2018-11-27,24748.73,Dow Jones
2018-11-28,25366.43,Dow Jones
2018-11-29,25338.84,Dow Jones
2018-11-30,25538.46,Dow Jones
2018-12-03,25826.43,Dow Jones
2018-12-04,25027.07,Dow Jones
2018-12-06,24947.67,Dow Jones
2018-12-07,24388.95,Dow Jones
2018-12-10,24423.26,Dow Jones
2018-12-11,24370.24,Dow Jones
2018-12-12,24527.27,Dow Jones
2018-12-13,24597.38,Dow Jones
2018-12-14,24100.51,Dow Jones
2018-12-17,23592.98,Dow Jones
2018-12-18,23675.64,Dow Jones
2018-12-19,23323.66,Dow Jones
2018-12-20,22859.6,Dow Jones
2018-12-21,22445.37,Dow Jones
2018-12-24,21792.2,Dow Jones
2018-12-26,22878.45,Dow Jones
2018-12-27,23138.82,Dow Jones
2018-12-28,23062.4,Dow Jones
2018-12-31,23327.46,Dow Jones
2019-01-02,23346.24,Dow Jones
2019-01-03,22686.22,Dow Jones
2019-01-04,23433.16,Dow Jones
2019-01-07,23531.35,Dow Jones
2019-01-08,23787.45,Dow Jones
2019-01-09,23879.12,Dow Jones
2019-01-10,24001.92,Dow Jones
2019-01-11,23995.95,Dow Jones
2019-01-14,23909.84,Dow Jones
2019-01-15,24065.59,Dow Jones
2019-01-16,24207.16,Dow Jones
2019-01-17,24370.1,Dow Jones
2019-01-18,24706.35,Dow Jones
2019-01-22,24404.48,Dow Jones
2019-01-23,24575.62,Dow Jones
2019-01-24,24553.24,Dow Jones
2019-01-25,24737.2,Dow Jones
2019-01-28,24528.22,Dow Jones
2019-01-29,24579.96,Dow Jones
2019-01-30,25014.86,Dow Jones
2019-01-31,24999.67,Dow Jones
2019-02-01,25063.89,Dow Jones
2019-02-04,25239.37,Dow Jones
2019-02-05,25411.52,Dow Jones
2019-02-06,25390.3,Dow Jones
2019-02-07,25169.53,Dow Jones
2019-02-08,25106.33,Dow Jones
2019-02-11,25053.11,Dow Jones
2019-02-12,25425.76,Dow Jones
2019-02-13,25543.27,Dow Jones
2019-02-14,25439.39,Dow Jones
2019-02-15,25883.25,Dow Jones
2019-02-19,25891.32,Dow Jones
2019-02-20,25954.44,Dow Jones
2019-02-21,25850.63,Dow Jones
2019-02-22,26031.81,Dow Jones
2019-02-25,26091.95,Dow Jones
2019-02-26,26057.98,Dow Jones
2019-02-27,25985.16,Dow Jones
2019-02-28,25916,Dow Jones
2019-03-01,26026.32,Dow Jones
2019-03-04,25819.65,Dow Jones
2019-03-05,25806.63,Dow Jones
2019-03-06,25673.46,Dow Jones
2019-03-07,25473.23,Dow Jones
2019-03-08,25450.24,Dow Jones
2019-03-11,25650.88,Dow Jones
2019-03-12,25554.66,Dow Jones
2019-03-13,25702.89,Dow Jones
2019-03-14,25709.94,Dow Jones
2019-03-15,25848.87,Dow Jones
2019-03-18,25914.1,Dow Jones
2019-03-19,25887.38,Dow Jones
2019-03-20,25745.67,Dow Jones
2019-03-21,25962.51,Dow Jones
2019-03-22,25502.32,Dow Jones
2019-03-25,25516.83,Dow Jones
2019-03-26,25657.73,Dow Jones
2019-03-27,25625.59,Dow Jones
2019-03-28,25717.46,Dow Jones
2019-03-29,25928.68,Dow Jones
2019-04-01,26258.42,Dow Jones
2019-04-02,26179.13,Dow Jones
2019-04-03,26218.13,Dow Jones
2019-04-04,26384.63,Dow Jones
2019-04-05,26424.99,Dow Jones
2019-04-08,26341.02,Dow Jones
2019-04-09,26150.58,Dow Jones
2019-04-10,26157.16,Dow Jones
2019-04-11,26143.05,Dow Jones
2019-04-12,26412.3,Dow Jones
2019-04-15,26384.77,Dow Jones
2019-04-16,26452.66,Dow Jones
2019-04-17,26449.54,Dow Jones
2019-04-18,26559.54,Dow Jones
2019-04-22,26511.05,Dow Jones
2019-04-23,26656.39,Dow Jones
2019-04-24,26597.05,Dow Jones
2019-04-25,26462.08,Dow Jones
2019-04-26,26543.33,Dow Jones
2019-04-29,26554.39,Dow Jones
2019-04-30,26592.91,Dow Jones
2019-05-01,26430.14,Dow Jones
2019-05-02,26307.79,Dow Jones
2019-05-03,26504.95,Dow Jones
2019-05-06,26438.48,Dow Jones
2019-05-07,25965.09,Dow Jones
2019-05-08,25967.33,Dow Jones
2019-05-09,25828.36,Dow Jones
2019-05-10,25942.37,Dow Jones
2019-05-13,25324.99,Dow Jones
2019-05-14,25532.05,Dow Jones
2019-05-15,25648.02,Dow Jones
2019-05-16,25862.68,Dow Jones
2019-05-17,25764,Dow Jones
2019-05-20,25679.9,Dow Jones
2019-05-21,25877.33,Dow Jones
2019-05-22,25776.61,Dow Jones
2019-05-23,25490.47,Dow Jones
2019-05-24,25585.69,Dow Jones
2019-05-28,25347.77,Dow Jones
2019-05-29,25126.41,Dow Jones
2019-05-30,25169.88,Dow Jones
2019-05-31,24815.04,Dow Jones
2019-06-03,24819.78,Dow Jones
2019-06-04,25332.18,Dow Jones
2019-06-05,25539.57,Dow Jones
2019-06-06,25720.66,Dow Jones
2019-06-07,25983.94,Dow Jones
2019-06-10,26062.68,Dow Jones
2019-06-11,26048.51,Dow Jones
2019-06-12,26004.83,Dow Jones
2019-06-13,26106.77,Dow Jones
2019-06-14,26089.61,Dow Jones
2019-06-17,26112.53,Dow Jones
2019-06-18,26465.54,Dow Jones
2019-06-19,26504,Dow Jones
2019-06-20,26753.17,Dow Jones
2019-06-21,26719.13,Dow Jones
2019-06-24,26727.54,Dow Jones
2019-06-25,26548.22,Dow Jones
2019-06-26,26536.82,Dow Jones
2019-06-27,26526.58,Dow Jones
2019-06-28,26599.96,Dow Jones
2019-07-01,26717.43,Dow Jones
2019-07-02,26786.68,Dow Jones
2019-07-03,26966,Dow Jones
2019-07-05,26922.12,Dow Jones
2019-07-08,26806.14,Dow Jones
2019-07-09,26783.49,Dow Jones
2019-07-10,26860.2,Dow Jones
2019-07-11,27088.08,Dow Jones
2019-07-12,27332.03,Dow Jones
2019-07-15,27359.16,Dow Jones
2019-07-16,27335.63,Dow Jones
2019-07-17,27219.85,Dow Jones
2019-07-18,27222.97,Dow Jones
2019-07-19,27154.2,Dow Jones
2019-07-22,27171.9,Dow Jones
2019-07-23,27349.19,Dow Jones
2019-07-24,27269.97,Dow Jones
2019-07-25,27140.98,Dow Jones
2019-07-26,27192.45,Dow Jones
2019-07-29,27221.35,Dow Jones
2019-07-30,27198.02,Dow Jones
2019-07-31,26864.27,Dow Jones
2019-08-01,26583.42,Dow Jones
2019-08-02,26485.01,Dow Jones
2019-08-05,25717.74,Dow Jones
2019-08-06,26029.52,Dow Jones
2019-08-07,26007.07,Dow Jones
2019-08-08,26378.19,Dow Jones
2019-08-09,26287.44,Dow Jones
2019-08-12,25897.71,Dow Jones
2019-08-13,26279.91,Dow Jones
2019-08-14,25479.42,Dow Jones
2019-08-15,25579.39,Dow Jones
2019-08-16,25886.01,Dow Jones
2019-08-19,26135.79,Dow Jones
2019-08-20,25962.44,Dow Jones
2019-08-21,26202.73,Dow Jones
2019-08-22,26252.24,Dow Jones
2019-08-23,25628.9,Dow Jones
2019-08-26,25898.83,Dow Jones
2019-08-27,25777.9,Dow Jones
2019-08-28,26036.1,Dow Jones
2019-08-29,26362.25,Dow Jones
2019-08-30,26403.28,Dow Jones
2019-09-03,26118.02,Dow Jones
2019-09-04,26355.47,Dow Jones
2019-09-05,26728.15,Dow Jones
2019-09-06,26797.46,Dow Jones
2019-09-09,26835.51,Dow Jones
2019-09-10,26909.43,Dow Jones
2019-09-11,27137.04,Dow Jones
2019-09-12,27182.45,Dow Jones
2019-09-13,27219.52,Dow Jones
2019-09-16,27076.82,Dow Jones
2019-09-17,27110.8,Dow Jones
2019-09-18,27147.08,Dow Jones
2019-09-19,27094.79,Dow Jones
2019-09-20,26935.07,Dow Jones
2019-09-23,26949.99,Dow Jones
2019-09-24,26807.77,Dow Jones
2019-09-25,26970.71,Dow Jones
2019-09-26,26891.12,Dow Jones
2019-09-27,26820.25,Dow Jones
2019-09-30,26916.83,Dow Jones
2019-10-01,26573.04,Dow Jones
2019-10-02,26078.62,Dow Jones
2019-10-03,26201.04,Dow Jones
2019-10-04,26573.72,Dow Jones
2019-10-07,26478.02,Dow Jones
2019-10-08,26164.04,Dow Jones
2019-10-09,26346.01,Dow Jones
2019-10-10,26496.67,Dow Jones
2019-10-11,26816.59,Dow Jones
2019-10-14,26787.36,Dow Jones
2019-10-15,27024.8,Dow Jones
2019-10-16,27001.98,Dow Jones
